host_response_time_within a day;host_response_time_within a few hours;host_response_time_within an hour;host_response_time_nan;property_type_Apartment;property_type_Bed and breakfast;property_type_Boat;property_type_Boutique hotel;property_type_Cabin;property_type_Camper/RV;property_type_Condominium;property_type_Cottage;property_type_Earth house;property_type_Guest suite;property_type_Guesthouse;property_type_Hostel;property_type_Hotel;property_type_House;property_type_Houseboat;property_type_Loft;property_type_Nature lodge;property_type_Other;property_type_Resort;property_type_Serviced apartment;property_type_Townhouse;property_type_Treehouse;property_type_Villa;property_type_nan;room_type_Private room;room_type_Shared room;room_type_nan;bed_type_Couch;bed_type_Futon;bed_type_Pull-out Sofa;bed_type_Real Bed;bed_type_nan;cancellation_policy_moderate;cancellation_policy_strict_14_with_grace_period;cancellation_policy_super_strict_60;cancellation_policy_nan;host_since;host_response_rate;host_is_superhost;host_listings_count;host_total_listings_count;host_has_profile_pic;host_identity_verified;latitude;longitude;is_location_exact;bathrooms;accommodates;bedrooms;beds;square_feet;price;weekly_price;monthly_price;security_deposit;cleaning_fee;extra_people;minimum_nights;maximum_nights;number_of_reviews;review_scores_rating;instant_bookable;is_business_travel_ready;require_guest_profile_picture;require_guest_phone_verification;avg_rating;amenities_TV;amenities_CableTV;amenities_Internet;amenities_Wifi;amenities_Kitchen;amenities_Elevator;amenities_Heating;amenities_Smokedetector;amenities_Essentials;amenities_Shampoo;amenities_Hangers;amenities_Hairdryer;host_verifications_email;host_verifications_phone;host_verifications_reviews;host_verifications_jumio;host_verifications_government_id;amenities_Wheelchairaccessible;amenities_Paidparkingoffpremises;amenities_Breakfast;amenities_Buzzer/wirelessintercom;amenities_Washer;amenities_Iron;amenities_Laptopfriendlyworkspace;amenities_Hotwater;amenities_Hostgreetsyou;host_verifications_facebook;amenities_Freeparkingonpremises;amenities_Family/kidfriendly;amenities_Lockonbedroomdoor;amenities_Bathtub;amenities_Windowguards;amenities_Room-darkeningshades;amenities_Bedlinens;amenities_Extrapillowsandblankets;amenities_Ethernetconnection;amenities_Microwave;amenities_Coffeemaker;amenities_Refrigerator;amenities_Dishwasher;amenities_Dishesandsilverware;amenities_Cookingbasics;amenities_Oven;amenities_Stove;amenities_Singlelevelhome;amenities_Patioorbalcony;amenities_Gardenorbackyard;amenities_Luggagedropoffallowed;amenities_Longtermstaysallowed;amenities_Step-freeaccess;amenities_Flatpathtofrontdoor;amenities_Well-litpathtoentrance;amenities_Wideclearancetobed;amenities_Accessible-heightbed;amenities_Accessible-heighttoilet;amenities_Wideclearancetoshower;amenities_toilet;amenities_Waterfront;amenities_Lakeaccess;amenities_Handheldshowerhead;host_verifications_offline_government_id;amenities_Petsallowed;amenities_Petsliveonthisproperty;amenities_Dog(s);amenities_Cat(s);amenities_Freestreetparking;amenities_Hottub;amenities_Indoorfireplace;amenities_Dryer;amenities_Children’sbooksandtoys;amenities_Pocketwifi;amenities_Other;amenities_24-hourcheck-in;amenities_translationmissing:en.hosting_amenity_49;amenities_translationmissing:en.hosting_amenity_50;amenities_Firstaidkit;host_verifications_selfie;host_verifications_identity_manual;amenities_BBQgrill;amenities_Airconditioning;amenities_Fireextinguisher;amenities_Cleaningbeforecheckout;host_verifications_manual_online;host_verifications_manual_offline;amenities_Carbonmonoxidedetector;host_verifications_work_email;amenities_Highchair;amenities_Crib;amenities_Pack’nPlay/travelcrib;amenities_Babybath;amenities_Changingtable;amenities_Privateentrance;amenities_Widehallwayclearance;amenities_Paidparkingonpremises;amenities_Selfcheck-in;amenities_Lockbox;amenities_Gym;amenities_Fullkitchen;amenities_Safetycard;amenities_Keypad;amenities_Smartlock;amenities_Bathtubwithbathchair;amenities_Otherpet(s);amenities_Privatelivingroom;amenities_Gameconsole;amenities_;host_verifications_kba;amenities_Suitableforevents;amenities_Widedoorway;amenities_Wideentryway;amenities_Roll-inshower;amenities_Fireplaceguards;amenities_Outletcovers;amenities_Pool;amenities_Smokingallowed;amenities_Buildingstaff;amenities_Children’sdinnerware;amenities_Disabledparkingspot;amenities_Showerchair;amenities_Beachfront;amenities_Babysitterrecommendations;amenities_Beachessentials;amenities_Fixedgrabbarsforshower;host_verifications_google;amenities_Tablecornerguards;amenities_Babymonitor;amenities_Firmmattress;amenities_Stairgates;amenities_EVcharger;amenities_Bodysoap;amenities_Bathtowel;amenities_Toiletpaper;amenities_Bedroomcomforts;amenities_Bathroomessentials;amenities_Hotwaterkettle;amenities_Ski-in/Ski-out;host_verifications_weibo;amenities_Fixedgrabbarsfortoilet;host_verifications_zhima_selfie;host_verifications_sent_id;amenities_Mobilehoist;amenities_Doorman;amenities_Groundflooraccess;amenities_SmartTV;amenities_Balcony;amenities_Netflix;amenities_Airpurifier;amenities_Heatedfloors;amenities_Minifridge;amenities_Hammock;amenities_Printer;amenities_Breakfasttable;amenities_HBOGO;amenities_Memoryfoammattress;amenities_Ensuitebathroom;amenities_Outdoorseating;amenities_Soakingtub;amenities_Outdoorparking;amenities_Walk-inshower;amenities_Kitchenette;dist_to_center
0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1277596800000000.0;0.0;0;1;1;1;0;59.33948126422573;18.03550502476374;1;1.0;2;1.0;2.0;;887.0;-1.0;10500.0;-1.0;-1.0;0.0;3;365;0;0.0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.22234584390192
0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1277596800000000.0;100.0;0;3;3;1;0;59.33375986902346;18.038162546861788;1;1.0;1;1.0;1.0;;498.0;4000.0;15000.0;-1.0;300.0;0.0;3;20;38;91.0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.7579323203905806
0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1277596800000000.0;100.0;1;2;2;1;1;59.313468163959506;18.061058086398;1;1.0;1;1.0;1.0;;561.0;3000.0;8500.0;-1.0;-1.0;0.0;2;300;253;97.0;1;0;1;1;96.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.6596931237882064
0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1277596800000000.0;0.0;0;8;8;1;1;59.38681967329274;17.922764164807287;1;1.0;1;1.0;1.0;0.0;181.0;-1.0;8657.0;-1.0;200.0;100.0;60;1000;60;89.0;0;0;1;1;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.669890513331925
0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1277596800000000.0;100.0;0;1;1;1;1;59.41002938243884;17.936604073699336;1;1.0;2;1.0;2.0;560.0;217.0;2477.0;7431.0;1032.0;516.0;258.0;21;365;21;91.0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.390724423860476
0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1277596800000000.0;0.0;0;2;2;1;0;59.30414306796505;18.10679522735455;1;2.0;4;3.0;3.0;1399.0;1810.0;11762.0;45239.0;0.0;1131.0;0.0;6;30;8;100.0;1;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.532499313992303
0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1277596800000000.0;80.0;1;1;1;1;0;59.318490004189684;18.095363856886987;1;1.0;5;3.0;5.0;;3040.0;-1.0;-1.0;4128.0;1032.0;0.0;3;100;91;99.0;0;0;1;1;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.776366564442781
1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1277596800000000.0;89.0;0;1;1;1;0;59.24533835325016;18.08728553534048;1;1.0;4;2.0;3.0;936.0;407.0;3300.0;12900.0;1000.0;200.0;250.0;1;30;49;92.0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.63326069472169
0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1277596800000000.0;0.0;0;1;1;1;1;59.41533315285253;17.91464843603323;1;1.0;2;1.0;2.0;958.0;299.0;3023.0;9850.0;-1.0;-1.0;175.0;2;1125;104;97.0;1;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.77662572042607
0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1277596800000000.0;100.0;0;3;3;1;0;59.31431727493657;18.066128602890345;1;1.0;5;2.0;2.0;;1303.0;-1.0;-1.0;-1.0;-1.0;150.0;3;1125;58;92.0;0;0;0;0;92.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.2685265952184601
0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1277596800000000.0;100.0;0;3;3;1;0;59.314640530135605;18.067616965835985;1;1.0;2;1.0;1.0;;697.0;-1.0;-1.0;-1.0;-1.0;150.0;4;1125;57;94.0;0;0;0;0;91.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.1739493279010003
0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1277596800000000.0;100.0;1;1;1;1;1;59.31766677176192;18.071374294358375;1;1.0;4;1.0;2.0;312.0;1004.0;-1.0;-1.0;1200.0;0.0;125.0;2;30;427;91.0;1;0;0;1;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7893321080082569
0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1277596800000000.0;0.0;0;2;2;1;0;59.277782339538575;17.992263324062208;1;1.0;2;1.0;1.0;;751.0;2500.0;9000.0;-1.0;80.0;200.0;1;1125;34;92.0;0;0;0;0;80.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.062131337259586
1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1277596800000000.0;100.0;1;2;2;1;1;59.345178208972165;18.06044176989631;1;1.5;6;3.0;0.0;;2398.0;-1.0;56000.0;5000.0;1000.0;500.0;7;60;48;99.0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.4290572930853016
1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1277596800000000.0;100.0;0;1;1;1;1;59.34763046007353;18.050151422229657;1;1.0;3;1.0;1.0;0.0;869.0;-1.0;-1.0;1032.0;310.0;196.0;3;30;45;96.0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.3246741313034662
0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1277596800000000.0;100.0;1;4;4;1;1;59.34397675715035;18.049592623240713;0;1.0;1;1.0;1.0;;389.0;840.0;2780.0;900.0;290.0;0.0;2;45;44;98.0;0;0;1;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.106402584855995
0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1277596800000000.0;100.0;0;1;1;1;0;59.33741566601032;18.088731351869928;1;1.0;2;1.0;1.0;409.0;1185.0;7214.0;-1.0;-1.0;-1.0;351.0;3;30;21;98.0;0;0;1;1;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.3464658769610347
0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1277596800000000.0;0.0;0;1;1;1;1;59.336604174302686;18.029417753222802;1;1.0;2;1.0;1.0;;751.0;5000.0;-1.0;1500.0;-1.0;0.0;2;7;34;93.0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.770346969226235
0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1277596800000000.0;30.0;0;1;1;1;1;59.31656541422357;18.07675181428297;1;1.0;4;2.0;2.0;57.0;977.0;-1.0;-1.0;-1.0;300.0;300.0;3;14;40;85.0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.100808174355942
0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1277596800000000.0;0.0;0;2;2;1;0;59.31408840604368;18.05785277770129;1;1.0;4;2.0;2.0;;2000.0;-1.0;-1.0;-1.0;-1.0;0.0;2;1125;11;96.0;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.8737463112948949
0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1277596800000000.0;100.0;0;1;1;1;1;59.25378933954475;18.029634623994838;1;1.0;2;1.0;2.0;657.0;271.0;2000.0;6800.0;1000.0;500.0;0.0;4;1125;23;86.0;1;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.836648354444739
0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1277596800000000.0;0.0;0;1;1;1;0;59.25071948766925;18.096102539761176;1;1.5;6;4.0;5.0;130.0;787.0;6008.0;15020.0;3002.0;400.0;500.0;7;30;7;80.0;0;0;0;1;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.347659725818238
